user_id,user_name,tweet_id,tweet_text,user_mentions,urls,hashtags
31289390,826CHI,629052320450523136,@imLeor @jimmywhispers 826CHI &lt;3 Leor Galil,"23900305,2904439595",,
31289390,826CHI,629052261176619008,"RT @imLeor: I hung out with @826CHI students at Pitchfork Fest while they interviewed Parquet Courts, Protomartyr, @jimmywhispers http://t.…","23900305,31289390,2904439595",http://t.co/X5l03u7NVb,
31289390,826CHI,629052199021244416,@TheHumbolts Thanks for following us!,3137268901,,
31289390,826CHI,629052097972043778,@cesegal Thanks for following us!,30678826,,
31289390,826CHI,629051981290733568,"@imLeor @EricThurm @jimmywhispers It's true! We met with the inimitable @ryantroyford today to talk design! He has great hair, also.","23900305,405103364,2904439595,151985359",,
31289390,826CHI,629051732866269184,".@Chicago_Reader footage of our Teen Press Corps &amp; @ParquetCourts1, @jimmywhispers, &amp; #Protomartyr at @pitchforkfest http://t.co/jPfIHYgA3Y","16104602,2763391805,2904439595,20470215",http://t.co/jPfIHYgA3Y,Protomartyr
31289390,826CHI,628993558414909441,@cryingblonde Thanks for following us!,,,
31289390,826CHI,628993509605773312,@ViceVersaFresco Thanks for following us!,201460943,,
31289390,826CHI,628954129931599876,"Word Lab students wrote about blood-sucking aliens, kingdoms comprised solely of bears &amp; more! http://t.co/K0pDmYQv7q http://t.co/opJUhhvLMx",,http://t.co/K0pDmYQv7q,
31289390,826CHI,628591760093114368,"Students read to a rapt audience of parents, volunteers, and commuters stuck in traffic at #TuesdaysAtTheTriangle http://t.co/LxOcyFDsEJ",,,TuesdaysAtTheTriangle
31289390,826CHI,628574088634757120,@MariaFinitzo We'll pass word along to staff &amp; volunteers; thanks Maria!,426048649,,
31289390,826CHI,628573916605358080,@SaharMustafah Thanks for following us!,2369807102,,
31289390,826CHI,628573831146242048,@WarriorOfAsgard Thanks for following us!,223509830,,
31289390,826CHI,628573811559018496,@samizack Thanks for following us!,69361686,,
31289390,826CHI,628573669476986880,@leeismylastname Thanks for following us!,21754844,,
31289390,826CHI,628573626757947392,@mina_bloom_ Thanks for following us!,18790820,,
31289390,826CHI,628573577596510212,@jacobimadness Thanks for following us!,2792476939,,
31289390,826CHI,628573444528078848,@alispagnola Thanks for following us!,87403396,,
31289390,826CHI,628281989267857408,"June's #SpyOf TheMonth encourages students to grow their ""idea shrubbery"" &gt;&gt; http://t.co/7z5RTG6qX7 http://t.co/AfY7rPHFFP",,http://t.co/7z5RTG6qX7,SpyOf
31289390,826CHI,627197098082045952,Our Elem Writing Camp students are certified Pilots of the Imagination! Read on &gt;&gt; http://t.co/mMm2smUmou http://t.co/qFkPIGXVEJ,,http://t.co/mMm2smUmou,
31289390,826CHI,626914455834742784,@StoopStyle Thanks for following us!,2421244448,,
31289390,826CHI,626914352210268160,@MbCroce Thanks for following us! #volunteersuperstar #sneakerstar,,,"volunteersuperstar,sneakerstar"
31289390,826CHI,626914294651879424,@oadamjun Thanks for following us!,259034658,,
31289390,826CHI,626914259323211776,@gvlwordsmiths Thanks for following us!,3384764788,,
31289390,826CHI,626914236552380418,@jsmiwrites Thanks for following us!,3385124081,,
31289390,826CHI,626914202423271424,@vitogrippi Thanks for following us!,197785999,,
31289390,826CHI,626914151756079104,@StorySupply @StorySupply Thanks for following us!,"2998249750,2998249750",,
31289390,826CHI,626914088627609600,@thejoyfulreader Thanks for following us!,3293912756,,
31289390,826CHI,626914058999042048,@mrsngaines Thanks for following us!,2734245358,,
31289390,826CHI,626914017278324737,@martinsheenzine Thanks for following us!,3295724612,,
31289390,826CHI,626913830220746752,"RT @CodyMelcherEsq: As a reminder, we're still raising money for @826CHI! It's such a great cause and EVERY. SINGLE. DOLLAR. COUNTS! https:…","15787919,31289390",https://t.co/riI8GLE4HK,
31289390,826CHI,626913715271651328,@ThatCosmicHobo Thanks for following us!,,,
31289390,826CHI,626913665296539648,@sandu_henry Thanks for following us!,2941982169,,
31289390,826CHI,626913527639461888,@ffgeorgie Thanks for following us!,312661794,,
31289390,826CHI,626913492751241216,@geekbarbeta Thanks for following us!,,,
31289390,826CHI,626913451483529216,@InTheGameDoc Thanks for following us!,143567500,,
31289390,826CHI,626913402800197634,@cariadharmon Thanks for following us!,26905899,,
31289390,826CHI,625315478760726530,Thanks to the good people at @CrawlNightLong for a great pub crawl fundraiser for 826CHI! #piratesVSninjas,1308957864,,piratesVSninjas
31289390,826CHI,624620065665630208,"TMRW, a Pirates Vs Ninjas #barcrawl for 826. Drink specials a given, costumes encouraged, camaraderie inevitable &gt;&gt; http://t.co/qgL1A7iB00",,http://t.co/qgL1A7iB00,barcrawl
31289390,826CHI,624252643146362880,Drink specials + Pirates Vs Ninjas costume contest at @CrawlNightLong's #barcrawl to benefit 826 this Saturday! &gt;&gt; http://t.co/bx9b9C0ay9,1308957864,http://t.co/bx9b9C0ay9,barcrawl
31289390,826CHI,623858297066647552,Our #interns inspire thousands of #Chicago students to write &amp; express themselves creatively! Apps due FRIDAY at 5&gt;&gt; http://t.co/75tbAwZ3gN,,http://t.co/75tbAwZ3gN,"interns,Chicago"
31289390,826CHI,623242261632000000,"This Saturday, join @CrawlNightLong's Pirate Vs Ninja #barcrawl to benefit 826CHI! &gt;&gt; http://t.co/DymLW6oNAX http://t.co/gibQRowDd6",1308957864,http://t.co/DymLW6oNAX,barcrawl
31289390,826CHI,622924069160271872,Talking musical influences &amp; the nature of being young musicians w/ @OHMOURN at @pitchforkfest. THX! #pitchforkfest http://t.co/ifXxFCx9hm,"2435209500,20470215",,pitchforkfest
31289390,826CHI,622924068682076160,"Last interview of @pitchforkfest-- @RealCottontale of the #SoX, talking collaboration &amp; Chicago pride #pitchforkfest http://t.co/i1dmkKzUxB","20470215,177074132",,"SoX,pitchforkfest"
31289390,826CHI,622895132661149696,Choreographed camaraderie c/o @kittyhawkIL's Kate. Thx for making time for us! #pitchforkmusicfestival @pitchforkfest http://t.co/aPqugTkCiZ,"1105560013,20470215",,pitchforkmusicfestival
31289390,826CHI,622862174353027072,Local music legend Tim Kinsella on his how his &lt;3 of literature influences his songwriting #pitchfork @pitchforkfest http://t.co/vK8ogsGKj8,20470215,,pitchfork
31289390,826CHI,622855963851231236,"826CHI's Teen Press Corps talk band names, life on the road, &amp; gold mining w/ @snglmthrsgang. Thx for the interview! http://t.co/MiqN66LOj4",196714757,,
31289390,826CHI,622840681187426304,@whatthefidd @AgentSupply #sohauterightnow,"171800028,69069166",,sohauterightnow
31289390,826CHI,622840623159222272,"RT @whatthefidd: Couldn't have finished the #RnRCHI #10k today without my chic @826CHI fanny pack. Thanks, @AgentSupply! #hautecouture http…","171800028,31289390,69069166",,"RnRCHI,10k,hautecouture"
31289390,826CHI,622829277172625408,"Today: Teen Press Corps to interview @OHMOURN, #SingleMothers, and a few surprise artists #pitchfork @pitchforkfest http://t.co/7hwyb2iDaj","2435209500,20470215",,"SingleMothers,pitchfork"
31289390,826CHI,622828895444799489,"HUGE THX to #Protomartyr, @jimmywhispers &amp; @ParquetCourts1 for letting our students interview you at @pitchforkfest yesterday! #pitchfork","2904439595,2763391805,20470215",,"Protomartyr,pitchfork"
31289390,826CHI,622128650259943424,We're launching TWO enormous student book projects &amp; seek a yearlong #publishing intern &gt;&gt; http://t.co/q9wBWVwIVG http://t.co/fb9cVoNjTw,,http://t.co/q9wBWVwIVG,publishing
31289390,826CHI,621783128772857857,"Word Lab students bring imaginary aliens to life through watercolor, written biographies, and, yes, glitter frames. http://t.co/euN3Buv38i",,,
31289390,826CHI,621747681803804672,"Our amazing friends at the @ChiNerdFest​ raised $5,050 for us last night—thank you so, so much! 
 But there's more &gt;&gt; http://t.co/iDdMorRBk2",2163546096,http://t.co/iDdMorRBk2,
31289390,826CHI,621719687852912640,"RT @TracyWoodley: A little something to brighten your hump day, from an astute @826CHI student. #SpreadLove #poetry http://t.co/ZWxNsWI42H","281592400,31289390",,"SpreadLove,poetry"
31289390,826CHI,621719642558623744,@HitchCocktails Thanks for following us!,2383749205,,
31289390,826CHI,621719617371770884,@clairelyclassic Thanks for following us!,1626563630,,
31289390,826CHI,621719572610158592,@LocalizedCHI Thanks for following us!,1602512569,,
31289390,826CHI,621719528377053184,@creativedcr Thanks for following us!,315797145,,
31289390,826CHI,621700063153291265,"Ninja/pirate-themed drink specials + costumes, at @CrawlNightLong's 7/25
#barcrawl to benefit 826. Don't miss out! http://t.co/D9A6iaZriO",1308957864,http://t.co/D9A6iaZriO,barcrawl
31289390,826CHI,621427590524334081,"#Internship deadline extended to Fri, 7/24. Serve #Chicago youth in a playful, creative, collaborative environment &gt;&gt; http://t.co/66FrsKK34K",,http://t.co/66FrsKK34K,"Internship,Chicago"
31289390,826CHI,621419005069369344,Spread some #love today—read a favorite poem to a stranger. Do dishes for your roommate. Give your friend a bear hug. http://t.co/zQWBnie28c,,,love
31289390,826CHI,621381224922267648,"TONIGHT! Fantastic comedy from @ChiNerdFest at @stage773, to benefit 826CHI. 7pm; $10 suggested donation &gt;&gt; http://t.co/1qDtsTpxCA","2163546096,200347324",http://t.co/1qDtsTpxCA,
31289390,826CHI,621353820589846528,"#Intern with 826CHI: bolster your teaching, graphic design, grant-writing &amp; event-planning chops &gt;&gt; http://t.co/jc38ACVFxx",,http://t.co/jc38ACVFxx,Intern
31289390,826CHI,621345379167141888,"""We encourage ppl of color, queers &amp; others whose identities are underrepresented in literary mainstream to apply!"" http://t.co/zDIRAUZvqq",,http://t.co/zDIRAUZvqq,
31289390,826CHI,621338420120412160,@PereFex #DepthsOfArchives,20678389,,DepthsOfArchives
31289390,826CHI,621338243619893248,RT @IWouldDie4Brew: I'll be at @826CHI #Pirates vs #Ninja #charity crawl on 7/25 in @ThisIsLakeview! You coming? http://t.co/xBmIe4S8Ie htt…,"2810652311,31289390,80627403",http://t.co/xBmIe4S8Ie,"Pirates,Ninja,charity"
31289390,826CHI,621338203690172416,@ChiNerdFest @Stage773 we can't wait! 🙌✨🎈,"2163546096,200347324",,
31289390,826CHI,621338083531689984,"RT @ChiNerdFest: 7PM TONIGHT at @Stage773! Come help us celebrate and support @826CHI with a night of comedy, wonder, music, AND MORE! http…","2163546096,200347324,31289390",http://t.co/Tal6T61g9o,
31289390,826CHI,621338023095963648,@IWouldDie4Brew thanks for following us!,2810652311,,
31289390,826CHI,621337985838026752,@RachelZyzda thanks for following us!,37750538,,
31289390,826CHI,621098367259643904,"Looking to support a great cause AND have a great night out? @ChiNerdFest to benefit 826CHI, TMRW at @Stage773 &gt;&gt; http://t.co/Vlvm5JyQmh","2163546096,200347324",http://t.co/Vlvm5JyQmh,
31289390,826CHI,621068669674737664,"#Pirate or #ninja? Stumble across @ThisIsLakeview in costume 7/25, at @CrawlNightLong's #barcrawl to benefit 826 &gt;&gt; http://t.co/FAE9VYmvAG","80627403,1308957864",http://t.co/FAE9VYmvAG,"Pirate,ninja,barcrawl"
31289390,826CHI,621053158391844864,@AirbnbChi @strawberrylocks @BrandonMathis Thanks for including us on your list!,"3242473818,20332640,15916665",,
31289390,826CHI,621052092350730240,RT @ChiNerdFest: Can't make it out to the 15th? We've got an Indiegogo to help us raise more money for @826CHI​! SPREAD THE WORD! http://t.…,"2163546096,31289390",http://t.co/8JG1mTP9fe,
31289390,826CHI,621052036717490176,@LZOMalone Can't wait to see you this weekend!,182241110,,
31289390,826CHI,621052009290952704,RT @LZOMalone: Woot woot! Volunteering at #PITCHFORKFEST on behalf of @826CHI! Check out this amazing organization! https://t.co/G39IOOCGPe,"182241110,31289390",https://t.co/G39IOOCGPe,PITCHFORKFEST
31289390,826CHI,621051953326374912,"RT @BillRBullock: TONIGHT doing sketch at @ChUComedy 
Tomorrow doing #chinerdfest's fundraiser for @826CHI!
more at
http://t.co/Cr169HJdqT","19376712,38008125,31289390",http://t.co/Cr169HJdqT,chinerdfest
31289390,826CHI,621042216455155712,@FPDCC Thanks for following us!,18918398,,
31289390,826CHI,621041506531446785,@JeopardyJulia Thanks for following us!,331216314,,
31289390,826CHI,620747645355720704,@flor Thanks for following us!,15048728,,
31289390,826CHI,620733839636344832,"RT @good: @826CHI students ""write stories from their own experience and imaginations” #projectliteracy http://t.co/cfLbsOFGYj http://t.co/B…","19621110,31289390",http://t.co/cfLbsOFGYj,projectliteracy
31289390,826CHI,620733798616027138,"RT @MarnieGalloway: Hey, I illustrated this terrific book! Check it out if you're at the Warby Parker store in Chicago! https://t.co/2PwhcD…",636278383,https://t.co/2PwhcDAZCi,
31289390,826CHI,620733773433409536,"@kent_green @WarbyParker You're killin it, grandpa Kent!","19139497,77527412",,
31289390,826CHI,620733134271873024,Don't miss out on @ChiNerdFest's fundraiser for 826CHI! Weds at @Stage773 &gt;&gt;  http://t.co/HEQCtv28Mn http://t.co/2aFRQnC9aW,"2163546096,200347324",http://t.co/HEQCtv28Mn,
31289390,826CHI,620271578614530049,#Interns! Hands-on experience in the #nonprofit world: just 1 click away. Apply by 7/17 for a spot on our fall squad http://t.co/SuWhkYcTpL,,http://t.co/SuWhkYcTpL,"Interns,nonprofit"
31289390,826CHI,619984687906312192,"826CHI interns lead programs, design curriculum, make books, work retail magic in our @AgentSupply, &amp; more! &gt;&gt; http://t.co/SuWhkYcTpL",69069166,http://t.co/SuWhkYcTpL,
31289390,826CHI,619949433732624384,#ChiNerdFest Presents: The Cleverly Titled Fundraising Marathon for 826CHI! Don't miss out &gt;&gt; http://t.co/HEQCtv28Mn http://t.co/ZlMZvlLLLl,,"http://t.co/HEQCtv28Mn,http://t.co/ZlMZvlLLLl",ChiNerdFest
31289390,826CHI,619621858044940290,"We had an incredible morning w/ the girls of @GirlForward​, crafting memoirs of transformative moments in our lives! http://t.co/qz4H8uHfI1",322983626,,
31289390,826CHI,618562408542543872,"#Chicago, intern w/ us! #Nonprofit experience in arts ed, communications, publishing &amp; more &gt;&gt; http://t.co/jc38ACVFxx http://t.co/NnetVirmud",,http://t.co/jc38ACVFxx,"Chicago,Nonprofit"
31289390,826CHI,617358487731867649,"Happy birthday, America! Have a wonderful holiday filled with friends, food, and rest—and stay safe #4thofJuly http://t.co/PnvrNOeHHZ",,,4thofJuly
31289390,826CHI,617009927597330432,"When was the last time you saw a #timelapse of a #robot #mural being painted? Oh, just now? (cc: @GenslerOnCities​) https://t.co/fqw2vakLBA",41648873,https://t.co/fqw2vakLBA,"timelapse,robot,mural"
31289390,826CHI,616711711244992514,A mildly-disgusting #TBT for the world's unconventional huggers. http://t.co/LKHAE75Oh2,,,TBT
31289390,826CHI,616300256590893056,826CHI student writing on permanent display at the gorgeous new @WarbyParker Chicago store! #seeingisreading http://t.co/sLGyafkcCx,77527412,,seeingisreading
31289390,826CHI,615922770812100608,Intrepid Spring 2015 interns—THANK YOU! (Tho only a few are pictured &amp; our gratitude can't be contained in 140 char-) http://t.co/TLQBleb8RN,,,
31289390,826CHI,615502489668825088,The @guildLITcomplex​ #poetry #contest deadline is THIS Weds—don't miss a chance to win $600! http://t.co/AGI2TBxbYZ http://t.co/ToCt6g0aZZ,305019034,http://t.co/AGI2TBxbYZ,"poetry,contest"
31289390,826CHI,614576119497539588,RT @ideamonkeyinc: Teleported from the #TimeTravelMart to the @826CHI #SpySupplyCo today. Shhh... http://t.co/C9kKVFWQmi,"227616507,31289390",,"TimeTravelMart,SpySupplyCo"
31289390,826CHI,614575976568242176,"Ending a #wickedgood826 conference with words from #poet Charles Coe -- see you next year, dear friends 💖😻 http://t.co/AzyXziz4xe",,,"wickedgood826,poet"
31289390,826CHI,614512218126692352,#FlashbackFriday to an 826CHI favorite. May your weekend be full accident-free &amp; full of cheeses that belong to you. http://t.co/S5BYE8INk7,,,FlashbackFriday
31289390,826CHI,614054205225963520,Enter your #poem in the @guildLITcomplex's contest to win $600! Deadline is 7/1 http://t.co/AGI2TBxbYZ http://t.co/xaIsLpHjKQ,305019034,http://t.co/AGI2TBxbYZ,poem
31289390,826CHI,613834568446177280,"At @826boston's #Bigfoot Research Institute, feeling all of the feelings #bigfootisblurry #wickedgood826 http://t.co/1GsOgWgIcV",43887507,,"Bigfoot,bigfootisblurry,wickedgood826"
31289390,826CHI,613830366642728960,RT @laner22: @mindykaling @826CHI teaches children creative writing skills and actually publishes their stories. Fantastic org. Thx and hap…,"122234767,23544596,31289390",,
31289390,826CHI,613791228212019200,"A belated #FathersDay-esque treat, for all the fathers, father-figures, and French-speaking soccer players out there. http://t.co/CGbsh4MGiF",,,FathersDay
31289390,826CHI,613329434930622464,Calling all #poets—the @guildLITcomplex is offering a $600 prize for their #GwendolynBrooks contest; deadline 7/1 &gt;&gt; http://t.co/AGI2TBxbYZ,305019034,http://t.co/AGI2TBxbYZ,"poets,GwendolynBrooks"
31289390,826CHI,612347375915528192,RT @helen_boggess: Want to see why I love the incredible work of @826CHI? I wrote a little something - check it out &amp; get involved!  https:…,"165621838,31289390",https://t.co/YcaawnMJ9o,
31289390,826CHI,612347346689617920,"RT @DunkinChicago: Join us at the DD at 1938 W. North, #WickerPark to support @826CHI! Details &gt; &gt; &gt; http://t.co/uXWyPy6CLA","18028617,31289390",,WickerPark
31289390,826CHI,612288812316659712,Don't forget! 20% of TODAY'S Damen/North @DunkinDonuts​ sales go to 826CHI! http://t.co/clFjlObQAI,8771022,,
31289390,826CHI,612057362908741633,"RT @TimeTravelMart: Follow all the 826 stores on our joint @Pinterest page!
http://t.co/nBNJHmr9nm @826Boston @826NYC @826CHI @826DC @826mi…","27754021,106837463,43887507,29224261,31289390,93715007,39296859",http://t.co/nBNJHmr9nm,
31289390,826CHI,612057309762703360,RT @TracyWoodley: So proud of the 2015 @826CHI Youth Advisory Board! Today we celebrated the publication of their literary chapbook. http:/…,"281592400,31289390",,
31289390,826CHI,612057254804750336,#jenicroneforpresident @ArtEdMAT  https://t.co/SBko6qQCL6,576565402,https://t.co/SBko6qQCL6,jenicroneforpresident
31289390,826CHI,612057140459651072,"RT @good: @826CHI is “focused on building up each student as an individual."" #projectliteracy http://t.co/lCMaf51nV7 http://t.co/z1xpTy7YGk","19621110,31289390",http://t.co/lCMaf51nV7,projectliteracy
31289390,826CHI,612055912962985988,"RT @DunkinChicago: Tomorrow! Join us at the DD at 1938 W. North, #WickerPark to support @826CHI! Details &gt; &gt; &gt; http://t.co/uXWyPy6CLA","18028617,31289390",,WickerPark
31289390,826CHI,612030079519051776,RT @826National: Lily B. from @826CHI has a shout-out for @amyschumer on the eve #TrainWreckComedyTour comes to SF! http://t.co/smU3kqDfgz,"36194365,31289390,55117855",,TrainWreckComedyTour
31289390,826CHI,612008656083644416,RT @WPBCC: 2mrrw is Customer Appreciation Day at @DunkinChicago 20% of proceeds benefit @826CHI FREE stuff 4 kids&amp;adults #coffee http://t.c…,"30948534,18028617,31289390",http://t.co/H3J0Iseuxx,coffee
31289390,826CHI,611915613997371392,"Thanks to @CurieMetroHS for welcoming 826 for ""Together in Flames,"" a school-wide celebration of the literary arts! http://t.co/MOhl6XXGaM",2210792154,,
31289390,826CHI,611915612130947073,"Thanks to @CurieMetroHS for welcoming 826 for ""Together in Flames,"" a school-wide celebration of the literary arts! http://t.co/fktk8ViDOr",2210792154,,
31289390,826CHI,611175218040606720,We're so proud of the @CurieMetroHS authors who read at @PrintersRowFest. More pics here! &gt;&gt; http://t.co/8WMVsDwNVE http://t.co/MSlTtpZn6R,"2210792154,103931207",http://t.co/8WMVsDwNVE,
31289390,826CHI,610951256366977024,"#Caffeine and #sugar to benefit 826CHI! This Saturday, at the Damen/North @DunkinDonuts in #WickerPark. http://t.co/q2ZWjPX23S",8771022,,"Caffeine,sugar,WickerPark"
31289390,826CHI,610813356723712000,"""I remember the distance."" Freshmen from Wells Academy Community HS transform powerful memories into memoirs at 826 http://t.co/wWE0TKDKQ8",,,
31289390,826CHI,610431579278569472,So many thank-yous from Mitchell Elementary! &gt;&gt; “You guys are so cool. I hope I’m like you when I grow up.” http://t.co/boMBJCIcyJ,,,
31289390,826CHI,609833142573109250,.@DunkinDonuts​ at Damen/North is donating 20% of next Sat's profits to 826! Treat yo'self to all of the Coolattas. http://t.co/XLkWHLdEFH,8771022,,
31289390,826CHI,609742032215486464,".@wbez's @natalieymoore encouraged students to JUST WRITE—not agonize over the nature of ""being a writer."" Thank you! http://t.co/bffqlwQ8Lp","13749282,101823277",,
31289390,826CHI,609399792561623041,"Finally, thank you to #Prologue's SOLD OUT crowd of #youngprofessionals and change-makers. @Glittergutsy pics &gt;&gt; http://t.co/3aXhIasbPy",21894300,http://t.co/3aXhIasbPy,"Prologue,youngprofessionals"
31289390,826CHI,609363804581789697,We're so grateful to Chicago literary legend Stuart Dybek &amp;incredible educator Maria Rivera for sharing at #Prologue http://t.co/Uqtyzv2vR4,,,Prologue
31289390,826CHI,609039733281325057,@ColumbiaNews Thanks for following us!,159508700,,
31289390,826CHI,609039708623020032,@Poet_JasonCarey Thanks for following us!,3237199801,,
31289390,826CHI,609039645574189056,*very cool fist bump* @INCH_x_INCH @andy_luce,"2883693431,205106161",,
31289390,826CHI,609039311233634304,@TheChurchPalace Thanks for following us!,2167104973,,
31289390,826CHI,609039291306475520,@AdrienneGoes Thanks for following us!,511012647,,
31289390,826CHI,609037882276216832,"HUGE thanks to #Prologue sponsors Advisory Research, BuckleySmith LLP, and Jackson for generously supporting our students and programs!",,,Prologue
31289390,826CHI,609001417420853248,"Get your copy of ""Around That Age, I Liked To Play With Fire""—by students of @CurieMetroHS—in our @AgentSupply TODAY! http://t.co/3C9tGGbljw","2210792154,69069166",,
31289390,826CHI,608619645587759105,Thanks to all who packed the house for our #ChapbookRelease Party! Check out the pics here &gt;&gt; http://t.co/D1J0aB12eG http://t.co/uAivQk2g97,,http://t.co/D1J0aB12eG,ChapbookRelease
31289390,826CHI,608313271905624064,"Words by Sorensen looks incredible, @AmberJSorensen. We can't wait to meet you!",,,
31289390,826CHI,608312997245812736,@imaan_yousuf Thanks for following us!,,,
31289390,826CHI,608312946150805504,RT @TracyWoodley: Congratulations to the students of @CurieMetroHS on their book! Another great collection of @826CHI student writing. http…,"281592400,2210792154,31289390",,
31289390,826CHI,608312829893070848,"This list is filled with dear friends, mentors, partners &amp; heroes of 826CHI. Congrats to #Chicago's brightest! #Lit50 http://t.co/qrOVzhoOBO",,http://t.co/qrOVzhoOBO,"Chicago,Lit50"
31289390,826CHI,608257249799077888,Günther Saffron is our #SpyOfTheMonth! Read more about this international woman of mystery &gt;&gt; http://t.co/c77wyX66kR http://t.co/oZRqXNdaL3,,http://t.co/c77wyX66kR,SpyOfTheMonth
31289390,826CHI,608011603074793472,"ATTN: #Chicago furniture hounds: sets of 8 identical metal chairs, for sale on #Craigslist &gt;&gt; http://t.co/KZ8BdCJIZC",,http://t.co/KZ8BdCJIZC,"Chicago,Craigslist"
31289390,826CHI,608011429204115456,#Chicago furniture hunters: We're selling a big wooden table on #Craigslist &gt;&gt; http://t.co/4253HHvdUv,,http://t.co/4253HHvdUv,"Chicago,Craigslist"
31289390,826CHI,608011234810675201,"No kidding, @Fearless_Ideas. The last few weeks boasted a spike in jetpacked vermin, too #evil @ArtEdMAT","84493112,576565402",,evil
31289390,826CHI,608010962747191297,@GUSTpdf Thanks for following us!,3020732779,,
31289390,826CHI,608010861534441473,"Thanks for all the #NegroniWeek support, @Trenchermen! We're fighting campari withdrawls on this Mondayest of Mondays...",259632587,,NegroniWeek
31289390,826CHI,608010145889665024,#sogoodlooking. Maybe we'll even send a carrier pigeon your way with our NEW shirt design! @826michigan @onwardrobots @AgentSupply,"39296859,3111310066,69069166",,sogoodlooking
31289390,826CHI,608009871448010752,RT @826michigan: .@onwardrobots is representing the @AgentSupply on Liberty Street today! @826CHI #staffmatch http://t.co/7qU62SKgNd,"39296859,3111310066,69069166,31289390",,staffmatch
31289390,826CHI,608009837071482881,@ash_schuette Thanks for following us!,566438010,,
31289390,826CHI,608009805920387072,@lolajean_art Thanks for following us!,3236208678,,
31289390,826CHI,608009785146011648,@AnjeeO Thanks for following us!,125325096,,
31289390,826CHI,608009759485247488,@MariosKaratzias Thanks for following us!,342864030,,
31289390,826CHI,608009730548723712,@GoodDollyShow Thanks for following us!,1499427300,,
31289390,826CHI,608009706494390272,RT @ArtEdMAT: So glad to have made it in to illustrate the last @826CHI field trip of the year! http://t.co/Nu4sLgcbRX,"576565402,31289390",,
31289390,826CHI,608009683283132416,RT @LyonGabrielle: Prologue event 4 @826CHI showcasing amazing student writers writing about real life in real ways @HiveChicagoBuzz http:/…,"2307799867,31289390,378929570",,
31289390,826CHI,608009660264783872,RT @LyonGabrielle: #cuire hs teacher maria rivera explains how @826CHI is about literacy &amp; bldg lives @HiveChicagoBuzz @ChiPubSchools http:…,"2307799867,31289390,378929570,255059151",,cuire
31289390,826CHI,608009627792510977,RT @LyonGabrielle: Published author Jose reads from the newest book @826CHI @ChiPubSchools @HiveChicagoBuzz http://t.co/DGacO9YX5P,"2307799867,31289390,255059151,378929570",,
31289390,826CHI,608009575137202176,"We think you are pulling off ""regal in the library"" quite swimmingly, @bridgetgamble @laner22","161732584,122234767",,
31289390,826CHI,608009435311677441,@LyonGabrielle Thanks for following us!,2307799867,,
31289390,826CHI,608009408099061762,@MatthewLudwig Thanks for following us!,20166262,,
31289390,826CHI,608009327576760320,@hobartpulp Thanks for following us!,507881720,,
31289390,826CHI,608009269305319425,@michaelpban Thanks for following us!,,,
31289390,826CHI,608009245083222016,@AmberJSorensen Thanks for following us!,,,
31289390,826CHI,608009203991629825,@57thstreetbooks Thanks for following us!,3130341674,,
31289390,826CHI,608009177227796480,@FulanoSanchez Thanks for following us!,3236358816,,
31289390,826CHI,608009151214718976,@niccijust Thanks for following us!,3084706605,,
31289390,826CHI,607985389190676480,RT @NealMcKnight: Beautiful night for 826Chi's Prologue at The Cliff Dwellers Club @826CHI @826National http://t.co/Ja7pIelmHo,"901052887,31289390,36194365",,
31289390,826CHI,607985278263918592,"RT @urbnexplorer: ""to be able to imagine a world is to be free"" - stuart dybek at @826chi's prologue event l… http://t.co/FiUS2RhbF9 http:/…","188896735,31289390",http://t.co/FiUS2RhbF9,
31289390,826CHI,607985223775735808,"#CurieAuthor Jeremy emcees Together in Flames, today's book release at @CurieMetroHS. Congrats to the young authors! http://t.co/a1Ti2sRO5z",2210792154,,CurieAuthor
31289390,826CHI,607729708931903488,RT @sarisisima: Our family summer reading list includes @826CHI http://t.co/ETx0rDOQip,"1528976180,31289390",,
31289390,826CHI,607729687427710977,RT @whatthefidd: The three most critical components of my race today. @826CHI #practicalfannypacks http://t.co/zTdiMiVgHj,"171800028,31289390",,practicalfannypacks
31289390,826CHI,607590363126038528,Thanks to @Trenchermen for supporting 826CHI for #NegroniWeek. Today—celebrate and support our programs with a classic negroni or three!,259632587,,NegroniWeek
31289390,826CHI,607570219528155136,"TOMORROW! Teen voices are amplified at ""Together in Flames"" at @CurieHS &gt;&gt; http://t.co/TFlQsFEb0b http://t.co/YMFpbDzmCt",2800630790,http://t.co/TFlQsFEb0b,
31289390,826CHI,607283346394091521,"Just 3 ingredients, 1 simple way to give back. Celebrate the end of #NegroniWeek and support 826CHI at @Trenchermen! http://t.co/E2QopVCUrO",259632587,,NegroniWeek
31289390,826CHI,607246324665303040,RT @lacoquelicot: It's finally Printer's Row! I'll be at the @826CHI #BKFT15 later...I can't wait!,"101617124,31289390",,BKFT15
31289390,826CHI,607246303819657216,RT @pfallerj: The Book Fort at @PrintersRowFest is where the cool kids are. @CurbsidePress @826CHI @BULLmensfiction @MWGothic http://t.co/2…,"14849071,103931207,161198537,31289390,48067188,223958206",,
31289390,826CHI,607246256046534657,RT @book_fort: Chicago! We're at @PrintersRowFest all day with @CurbsidePress @featherproof @parisreview @hobartpulp @826CHI @the_point_mag…,"2651561474,103931207,161198537,19818205,71256932,507881720,31289390,221849969",,
